parID,atlas,version,ids,region,vgm,vwm
brand_15,cobra,1450,11,"lAntCerebLI_II",0.0906842709950724,0.0278575580206916
brand_15,cobra,1450,12,"lAntCerebLIII",0.809505004944236,0.294854723515847
brand_15,cobra,1450,13,"lAntCerebLIV",1.95375770394202,0.524872763625619
brand_15,cobra,1450,14,"lAntCerebLV",4.10742432128426,0.616244583427823
brand_15,cobra,1450,15,"lSupPostCerebLVI",7.51378900238851,0.941341435357219
brand_15,cobra,1450,16,"lSupPostCerebCI",10.3187358573541,2.002198519387
brand_15,cobra,1450,17,"lSupPostCerebCII",6.50633940425396,0.996237621048371
brand_15,cobra,1450,18,"lSupPostCerebLVIIB",3.64779221449004,0.500564751618116
brand_15,cobra,1450,19,"lInfPostCerebLVIIIA",5.29751485492253,0.703976431724299
brand_15,cobra,1450,20,"lInfPostCerebLVIIIB",3.24559126477787,0.974010384675996
brand_15,cobra,1450,21,"lInfPostCerebLIX",3.58187072666618,1.02375257724198
brand_15,cobra,1450,22,"lInfPostCerebLX",0.540449247725552,0.125088073760693
brand_15,cobra,1450,23,"lAntCerebWM",0.5681153809584,7.46522417293428
brand_15,cobra,1450,26,"lAmy",1.79619325851979,0.0343530507078503
brand_15,cobra,1450,31,"lHCA1",1.01765167767009,0.205511164148884
brand_15,cobra,1450,32,"lSub",0.499804050331732,0.0969573420461602
brand_15,cobra,1450,33,"lFor",0.411468631742937,0.439570345462729
brand_15,cobra,1450,34,"lCA4",0.696058808702743,0.0163347477042116
brand_15,cobra,1450,35,"lCA2_3",0.176414094595239,0.00922287793611758
brand_15,cobra,1450,36,"lStratum,Left Stratum Radiatum/Lacunosum/Moleculare",0.522662613239838,0.00537692705355585
brand_15,cobra,1450,37,"lFimbra",0.113338879219617,0.110200947796169
brand_15,cobra,1450,38,"lMamBody",0.0484842917295173,0.0343142121846322
brand_15,cobra,1450,39,"lAlveus",0.403362486073282,0.0239528656879775
brand_15,cobra,1450,101,"rStriatum",10.7940709149958,2.37233554188238
brand_15,cobra,1450,102,"rGloPal",0.298527631523399,1.65680709222266
brand_15,cobra,1450,103,"rTha",6.63880988577324,1.9382110744018
brand_15,cobra,1450,111,"rAntCerebLI_II",0.136594756207618,0.0398402967846032
brand_15,cobra,1450,112,"rAntCerebLIII",0.901515226047151,0.29445147617918
brand_15,cobra,1450,113,"rAntCerebLIV",1.66432093291599,0.45990848050408
brand_15,cobra,1450,114,"rAntCerebLV",3.88151518490626,0.718109613896254
brand_15,cobra,1450,115,"rSupPostCerebLVI",7.97111398367865,1.23361718476686
brand_15,cobra,1450,116,"rSupPostCerebCI",9.60761089301566,2.3340576158221
brand_15,cobra,1450,117,"rSupPostCerebCII",7.5167670593343,1.34144853538571
brand_15,cobra,1450,118,"rSupPostCerebLVIIB",4.28658503772108,0.529861584689908
brand_15,cobra,1450,119,"rInfPostCerebLVIIIA",4.29615774351785,0.635455530229807
